graph_name,vertices,arcs,gamma_unhappy,nash_unhappy,avgdeg,maxdeg,k,algo,numused,avgpayoff,isGammaNash,isNash,gamma,LLL-Threshold,time,iterations,epsilon,lemma-valid
linux.txt.hist,30834,213424,0.0009,0.0444,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,4.301338,18,-1,False
linux.txt.hist,30834,213424,0.0009,0.0444,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,4.307755,19,-1,False
linux.txt.hist,30834,213424,0.0009,0.0444,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,4.621068,20,-1,False
linux.txt.hist,30834,213424,0.0008,0.0444,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,4.625104,21,-1,False
linux.txt.hist,30834,213424,0.0008,0.0444,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,4.629408,22,-1,False
linux.txt.hist,30834,213424,0.0008,0.0443,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,4.637002,23,-1,False
linux.txt.hist,30834,213424,0.0007,0.0443,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,4.641235,24,-1,False
linux.txt.hist,30834,213424,0.0007,0.0442,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,4.65301,25,-1,False
linux.txt.hist,30834,213424,0.0008,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,4.946847,26,-1,False
linux.txt.hist,30834,213424,0.0008,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,4.964366,27,-1,False
linux.txt.hist,30834,213424,0.0007,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,4.969802,28,-1,False
linux.txt.hist,30834,213424,0.0007,0.0444,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,5.348384,29,-1,False
linux.txt.hist,30834,213424,0.0007,0.0444,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,5.353004,30,-1,False
linux.txt.hist,30834,213424,0.0006,0.0444,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,5.357256,31,-1,False
linux.txt.hist,30834,213424,0.0006,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,5.830371,32,-1,False
linux.txt.hist,30834,213424,0.0006,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,5.920603,33,-1,False
linux.txt.hist,30834,213424,0.0006,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,5.924334,34,-1,False
linux.txt.hist,30834,213424,0.0006,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,5.935172,35,-1,False
linux.txt.hist,30834,213424,0.0006,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,6.236852,36,-1,False
linux.txt.hist,30834,213424,0.0005,0.0444,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,6.531959,37,-1,False
linux.txt.hist,30834,213424,0.0004,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,6.826763,38,-1,False
linux.txt.hist,30834,213424,0.0005,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,7.131376,39,-1,False
linux.txt.hist,30834,213424,0.0005,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,7.142218,40,-1,False
linux.txt.hist,30834,213424,0.0005,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,7.436728,41,-1,False
linux.txt.hist,30834,213424,0.0005,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,7.442487,42,-1,False
linux.txt.hist,30834,213424,0.0005,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,7.489951,43,-1,False
linux.txt.hist,30834,213424,0.0004,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,7.494164,44,-1,False
linux.txt.hist,30834,213424,0.0005,0.0445,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,7.787883,45,-1,False
linux.txt.hist,30834,213424,0.0004,0.0443,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,8.117923,46,-1,False
linux.txt.hist,30834,213424,0.0004,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,8.525493,47,-1,False
linux.txt.hist,30834,213424,0.0003,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,8.82048,48,-1,False
linux.txt.hist,30834,213424,0.0003,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,8.831633,49,-1,False
linux.txt.hist,30834,213424,0.0003,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,8.836332,50,-1,False
linux.txt.hist,30834,213424,0.0003,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,9.364832,51,-1,False
linux.txt.hist,30834,213424,0.0003,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,9.382446,52,-1,False
linux.txt.hist,30834,213424,0.0004,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,9.712674,53,-1,False
linux.txt.hist,30834,213424,0.0003,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,10.008327,54,-1,False
linux.txt.hist,30834,213424,0.0003,0.0452,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,10.650611,55,-1,False
linux.txt.hist,30834,213424,0.0003,0.0451,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,10.954401,56,-1,False
linux.txt.hist,30834,213424,0.0003,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,11.596991,57,-1,False
linux.txt.hist,30834,213424,0.0004,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,11.891794,58,-1,False
linux.txt.hist,30834,213424,0.0003,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,11.9282,59,-1,False
linux.txt.hist,30834,213424,0.0004,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,12.222587,60,-1,False
linux.txt.hist,30834,213424,0.0003,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,12.527639,61,-1,False
linux.txt.hist,30834,213424,0.0004,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,12.820302,62,-1,False
linux.txt.hist,30834,213424,0.0004,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,13.11578,63,-1,False
linux.txt.hist,30834,213424,0.0003,0.0452,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,13.414651,64,-1,False
linux.txt.hist,30834,213424,0.0003,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,13.71378,65,-1,False
linux.txt.hist,30834,213424,0.0003,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,13.734369,66,-1,False
linux.txt.hist,30834,213424,0.0003,0.0451,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,14.033717,67,-1,False
linux.txt.hist,30834,213424,0.0002,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,2.0,1.6759,14.334712,68,-1,False
linux.txt.hist,30834,213424,0.0002,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,14.681029,69,-1,False
linux.txt.hist,30834,213424,0.0002,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,2.0,1.6759,14.979425,70,-1,False
linux.txt.hist,30834,213424,0.0002,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,15.292687,71,-1,False
linux.txt.hist,30834,213424,0.0002,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,15.594822,72,-1,False
linux.txt.hist,30834,213424,0.0002,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,15.896878,73,-1,False
linux.txt.hist,30834,213424,0.0003,0.0446,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,16.194034,74,-1,False
linux.txt.hist,30834,213424,0.0003,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,16.48735,75,-1,False
linux.txt.hist,30834,213424,0.0002,0.0446,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,16.782456,76,-1,False
linux.txt.hist,30834,213424,0.0002,0.0444,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,17.431115,77,-1,False
linux.txt.hist,30834,213424,0.0001,0.0444,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,17.730558,78,-1,False
linux.txt.hist,30834,213424,0.0002,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,18.375792,79,-1,False
linux.txt.hist,30834,213424,0.0002,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,18.386278,80,-1,False
linux.txt.hist,30834,213424,0.0001,0.0442,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,19.039147,81,-1,False
linux.txt.hist,30834,213424,0.0002,0.0445,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,19.339803,82,-1,False
linux.txt.hist,30834,213424,0.0003,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,19.69501,83,-1,False
linux.txt.hist,30834,213424,0.0003,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,19.993396,84,-1,False
linux.txt.hist,30834,213424,0.0003,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,20.314173,85,-1,False
linux.txt.hist,30834,213424,0.0004,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,20.959401,86,-1,False
linux.txt.hist,30834,213424,0.0003,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,21.252833,87,-1,False
linux.txt.hist,30834,213424,0.0002,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,21.967982,88,-1,False
linux.txt.hist,30834,213424,0.0003,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,22.617389,89,-1,False
linux.txt.hist,30834,213424,0.0002,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,23.269236,90,-1,False
linux.txt.hist,30834,213424,0.0002,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,23.566822,91,-1,False
linux.txt.hist,30834,213424,0.0003,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,23.868669,92,-1,False
linux.txt.hist,30834,213424,0.0002,0.0452,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,24.253715,93,-1,False
linux.txt.hist,30834,213424,0.0003,0.0452,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,24.553027,94,-1,False
linux.txt.hist,30834,213424,0.0002,0.0452,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,24.850139,95,-1,False
linux.txt.hist,30834,213424,0.0003,0.0453,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,25.147943,96,-1,False
linux.txt.hist,30834,213424,0.0002,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,25.448828,97,-1,False
linux.txt.hist,30834,213424,0.0002,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,25.749379,98,-1,False
linux.txt.hist,30834,213424,0.0002,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,26.126002,99,-1,False
linux.txt.hist,30834,213424,0.0001,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,26.421092,100,-1,False
linux.txt.hist,30834,213424,0.0002,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,26.768979,101,-1,False
linux.txt.hist,30834,213424,0.0002,0.0441,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,27.415919,102,-1,False
linux.txt.hist,30834,213424,0.0002,0.0443,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,27.71217,103,-1,False
linux.txt.hist,30834,213424,0.0003,0.0444,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,28.012376,104,-1,False
linux.txt.hist,30834,213424,0.0002,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,28.309719,105,-1,False
linux.txt.hist,30834,213424,0.0003,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,29.138621,106,-1,False
linux.txt.hist,30834,213424,0.0003,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,29.439176,107,-1,False
linux.txt.hist,30834,213424,0.0003,0.0441,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,30.092144,108,-1,False
linux.txt.hist,30834,213424,0.0002,0.0438,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,30.390701,109,-1,False
linux.txt.hist,30834,213424,0.0003,0.0444,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,30.682956,110,-1,False
linux.txt.hist,30834,213424,0.0003,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,30.980804,111,-1,False
linux.txt.hist,30834,213424,0.0003,0.0441,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,31.273045,112,-1,False
linux.txt.hist,30834,213424,0.0004,0.044,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,31.565204,113,-1,False
linux.txt.hist,30834,213424,0.0005,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,32.214357,114,-1,False
linux.txt.hist,30834,213424,0.0004,0.0443,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,32.856009,115,-1,False
linux.txt.hist,30834,213424,0.0003,0.0445,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,33.15418,116,-1,False
linux.txt.hist,30834,213424,0.0002,0.0445,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,33.455401,117,-1,False
linux.txt.hist,30834,213424,0.0002,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,33.748608,118,-1,False
linux.txt.hist,30834,213424,0.0003,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,34.16452,119,-1,False
linux.txt.hist,30834,213424,0.0002,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,34.463591,120,-1,False
linux.txt.hist,30834,213424,0.0002,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,35.108979,121,-1,False
linux.txt.hist,30834,213424,0.0002,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,35.750599,122,-1,False
linux.txt.hist,30834,213424,0.0002,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,36.052586,123,-1,False
linux.txt.hist,30834,213424,0.0003,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,36.349372,124,-1,False
linux.txt.hist,30834,213424,0.0002,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,36.647744,125,-1,False
linux.txt.hist,30834,213424,0.0002,0.0452,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,37.290961,126,-1,False
linux.txt.hist,30834,213424,0.0004,0.0454,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,37.588686,127,-1,False
linux.txt.hist,30834,213424,0.0003,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,37.882763,128,-1,False
linux.txt.hist,30834,213424,0.0003,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,38.527287,129,-1,False
linux.txt.hist,30834,213424,0.0003,0.0451,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,38.825202,130,-1,False
linux.txt.hist,30834,213424,0.0004,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,39.482998,131,-1,False
linux.txt.hist,30834,213424,0.0003,0.0453,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,40.134955,132,-1,False
linux.txt.hist,30834,213424,0.0003,0.0453,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,40.431934,133,-1,False
linux.txt.hist,30834,213424,0.0002,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,40.724952,134,-1,False
linux.txt.hist,30834,213424,0.0002,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,41.437942,135,-1,False
linux.txt.hist,30834,213424,0.0002,0.0451,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,41.730747,136,-1,False
linux.txt.hist,30834,213424,0.0003,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,42.02415,137,-1,False
linux.txt.hist,30834,213424,0.0002,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,42.340757,138,-1,False
linux.txt.hist,30834,213424,0.0001,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,42.633982,139,-1,False
linux.txt.hist,30834,213424,0.0002,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,42.933629,140,-1,False
linux.txt.hist,30834,213424,0.0001,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,2.0,1.6759,43.255772,141,-1,False
linux.txt.hist,30834,213424,0.0,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,43.553698,142,-1,False
linux.txt.hist,30834,213424,0.0002,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,43.851505,143,-1,False
linux.txt.hist,30834,213424,0.0003,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,44.147377,144,-1,False
linux.txt.hist,30834,213424,0.0001,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,44.451648,145,-1,False
linux.txt.hist,30834,213424,0.0001,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,44.747701,146,-1,False
linux.txt.hist,30834,213424,0.0002,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,45.088325,147,-1,False
linux.txt.hist,30834,213424,0.0002,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,45.383504,148,-1,False
linux.txt.hist,30834,213424,0.0002,0.0451,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,45.678439,149,-1,False
linux.txt.hist,30834,213424,0.0002,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,45.980406,150,-1,False
linux.txt.hist,30834,213424,0.0002,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,46.29003,151,-1,False
linux.txt.hist,30834,213424,0.0002,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,46.585249,152,-1,False
linux.txt.hist,30834,213424,0.0002,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,46.895819,153,-1,False
linux.txt.hist,30834,213424,0.0001,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,47.190452,154,-1,False
linux.txt.hist,30834,213424,0.0002,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,47.489327,155,-1,False
linux.txt.hist,30834,213424,0.0002,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,47.783904,156,-1,False
linux.txt.hist,30834,213424,0.0001,0.0451,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,48.078144,157,-1,False
linux.txt.hist,30834,213424,0.0002,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,48.373879,158,-1,False
linux.txt.hist,30834,213424,0.0002,0.0451,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,48.67256,159,-1,False
linux.txt.hist,30834,213424,0.0003,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,48.967444,160,-1,False
linux.txt.hist,30834,213424,0.0003,0.0452,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,49.266697,161,-1,False
linux.txt.hist,30834,213424,0.0003,0.0451,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,49.562377,162,-1,False
linux.txt.hist,30834,213424,0.0002,0.0449,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,49.857936,163,-1,False
linux.txt.hist,30834,213424,0.0002,0.045,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,50.151089,164,-1,False
linux.txt.hist,30834,213424,0.0001,0.0451,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,50.445369,165,-1,False
linux.txt.hist,30834,213424,0.0,0.0446,6.92170980086917,243,145,LLL,145,6.87,False,False,2.0,1.6759,51.270838,166,-1,False
linux.txt.hist,30834,213424,0.0002,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,51.743695,167,-1,False
linux.txt.hist,30834,213424,0.0001,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,52.039087,168,-1,False
linux.txt.hist,30834,213424,0.0002,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,52.341627,169,-1,False
linux.txt.hist,30834,213424,0.0003,0.0448,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,52.642043,170,-1,False
linux.txt.hist,30834,213424,0.0002,0.0441,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,52.938821,171,-1,False
linux.txt.hist,30834,213424,0.0002,0.0444,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,53.235598,172,-1,False
linux.txt.hist,30834,213424,0.0002,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,53.533856,173,-1,False
linux.txt.hist,30834,213424,0.0002,0.0447,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,53.834934,174,-1,False
linux.txt.hist,30834,213424,0.0003,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,54.437143,175,-1,False
linux.txt.hist,30834,213424,0.0002,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,54.916137,176,-1,False
linux.txt.hist,30834,213424,0.0003,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,55.212329,177,-1,False
linux.txt.hist,30834,213424,0.0002,0.0443,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,55.637594,178,-1,False
linux.txt.hist,30834,213424,0.0002,0.0442,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,55.93379,179,-1,False
linux.txt.hist,30834,213424,0.0003,0.0445,6.92170980086917,243,145,LLL,145,6.87,False,False,9223372036854775807,1.6759,56.231107,180,-1,False
linux.txt.hist,30834,213424,0.0002,0.0442,6.92170980086917,243,145,LLL,145,6.88,False,False,9223372036854775807,1.6759,56.531353,181,-1,False
