graph_name,vertices,arcs,gamma_unhappy,nash_unhappy,avgdeg,maxdeg,k,algo,numused,avgpayoff,isGammaNash,isNash,gamma,LLL-Threshold,time,iterations,epsilon,lemma-valid
linux.txt.hist,30834,213424,0.0002,0.0645,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,26.531474,134,-1,False
linux.txt.hist,30834,213424,0.0002,0.0645,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,26.744159,135,-1,False
linux.txt.hist,30834,213424,0.0002,0.0643,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,26.95552,136,-1,False
linux.txt.hist,30834,213424,0.0002,0.0644,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,27.170695,137,-1,False
linux.txt.hist,30834,213424,0.0001,0.0641,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,27.388088,138,-1,False
linux.txt.hist,30834,213424,0.0002,0.0642,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,27.600355,139,-1,False
linux.txt.hist,30834,213424,0.0002,0.0643,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,27.814601,140,-1,False
linux.txt.hist,30834,213424,0.0001,0.0641,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,28.025419,141,-1,False
linux.txt.hist,30834,213424,0.0002,0.0645,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,28.238498,142,-1,False
linux.txt.hist,30834,213424,0.0002,0.0642,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,28.453003,143,-1,False
linux.txt.hist,30834,213424,0.0001,0.0637,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,28.666346,144,-1,False
linux.txt.hist,30834,213424,0.0002,0.0641,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,28.87842,145,-1,False
linux.txt.hist,30834,213424,0.0001,0.0642,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,29.091248,146,-1,False
linux.txt.hist,30834,213424,0.0001,0.0643,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,29.303522,147,-1,False
linux.txt.hist,30834,213424,0.0003,0.0644,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,29.516094,148,-1,False
linux.txt.hist,30834,213424,0.0003,0.0644,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,29.728765,149,-1,False
linux.txt.hist,30834,213424,0.0002,0.0643,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,29.942333,150,-1,False
linux.txt.hist,30834,213424,0.0003,0.0648,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,30.157384,151,-1,False
linux.txt.hist,30834,213424,0.0003,0.0644,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,30.372191,152,-1,False
linux.txt.hist,30834,213424,0.0001,0.064,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,30.584688,153,-1,False
linux.txt.hist,30834,213424,0.0002,0.0644,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,30.798099,154,-1,False
linux.txt.hist,30834,213424,0.0003,0.0646,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,31.012817,155,-1,False
linux.txt.hist,30834,213424,0.0002,0.0644,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,31.229569,156,-1,False
linux.txt.hist,30834,213424,0.0004,0.0643,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,31.443418,157,-1,False
linux.txt.hist,30834,213424,0.0001,0.0642,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,31.658184,158,-1,False
linux.txt.hist,30834,213424,0.0001,0.0642,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,31.872243,159,-1,False
linux.txt.hist,30834,213424,0.0002,0.0642,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,32.086036,160,-1,False
linux.txt.hist,30834,213424,0.0,0.0639,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,32.299415,161,-1,False
